CPE,f01_pct_hora_00,f02_pct_hora_01,f03_pct_hora_02,f04_pct_hora_03,f05_pct_hora_04,f06_pct_hora_05,f07_pct_hora_06,f08_pct_hora_07,f09_pct_hora_08,f10_pct_hora_09,f11_pct_hora_10,f12_pct_hora_11,f13_pct_hora_12,f14_pct_hora_13,f15_pct_hora_14,f16_pct_hora_15,f17_pct_hora_16,f18_pct_hora_17,f19_pct_hora_18,f20_pct_hora_19,f21_pct_hora_20,f22_pct_hora_21,f23_pct_hora_22,f24_pct_hora_23,cluster
I21JC029635S,4.3188010899182565,4.305177111716621,4.291553133514986,4.291553133514986,4.277929155313351,4.2506811989100814,4.2506811989100814,4.277929155313351,4.291553133514986,4.346049046321525,4.373297002724795,4.346049046321525,4.400544959128065,4.44141689373297,4.38692098092643,3.746594005449591,3.337874659400544,3.337874659400544,3.514986376021798,3.91008174386921,4.346049046321525,4.3188010899182565,4.346049046321525,4.291553133514986,0
I21JC029765B,4.352516493091573,4.122235591884155,4.120160989170573,4.118086386456994,4.1263847973113155,4.107713372889092,4.111862578316253,4.10148956474835,4.103564167461931,4.118086386456994,4.149205427160699,4.169951454296502,4.186548276005145,4.174100659723663,4.198995892286627,4.194846686859467,4.2114435085681095,4.219741919422431,4.21351811128169,4.194846686859465,4.186548276005145,4.169951454296502,4.174100659723663,4.174100659723663,0
I21JC037657V,0.607868520290426,1.0975403838577138,0.18573760342207465,0.20825125232172004,0.3151910845950357,1.7616930263972534,4.07497045083582,6.376991050824563,1.91366015646986,4.491472955479258,2.5159002645353747,3.782293015140429,7.57021444250577,9.022344796532899,8.138684077221816,4.1087409241852875,6.084313615129172,7.041143693364102,6.894804975516407,11.780266786739462,6.737209433218889,3.8554623740642766,1.1031687960826253,0.3320763212697698,0
I21JC037658W,1.0088657902782026,1.2473249770712325,1.2228676245796397,0.4218893304799756,0.2873738917762153,0.2873738917762153,1.173952919596454,3.760317945582391,4.95261387954754,3.845918679302966,6.420055029043108,5.661877101803731,5.062671965759709,8.407214918985021,12.626108223784776,3.2528278813818408,7.117089575053501,9.452766738000614,5.771935188015898,7.765209416080711,4.34118006725772,3.0877407520635898,1.7303576887801895,1.0944665239987774,0
I21JC037659X,4.779163857046527,4.6190155091031695,3.632838840188806,0.24443695212407282,0.2865812542144302,0.3034389750505732,2.6382333108563722,4.231287929871881,4.517869184086312,3.7255563047875926,5.841200269723534,5.807484828051248,6.473364801078894,2.874241402562373,3.186109238031018,2.705664194200944,7.383681726230614,2.4527983816587993,4.627444369521241,4.28186109238031,3.8098449089683073,6.330074173971678,10.552933243425489,4.694875252865812,0
I21JC037660Q,1.6018176654359557,0.4203351320647543,0.34081226924169267,0.1647259301334848,2.6412950866231184,0.69866515194547,8.440783868219254,3.86253905140585,4.1011076398750355,2.919625106503834,4.850894632206759,3.7262141437091736,2.6980971314967337,3.413802896904288,2.220959954558364,2.72081794944618,4.74297074694689,5.623402442487929,9.946038057370066,6.32774779892076,9.696109059926156,11.854586765123543,5.595001420051122,1.3916500994035785,0
I21JC037663T,2.944214071817441,2.2700497708671756,1.8429233507886011,1.4282526221825484,1.2585438258694333,1.222733712885932,1.691898091684269,3.3365683532018915,4.589403320479752,5.131744886679157,5.593124458307169,6.056579978513932,5.219972701276189,5.861440812111084,5.494516900816366,4.399973012668476,4.77468173113352,4.89352978726717,5.574440921098384,6.630579760539332,6.3622634067354165,5.52306119377423,4.391669218353461,3.507834110949072,0
I21JC043488L,1.4511736927372376,0.6307952156078729,0.8548481610423632,0.19647719830409158,0.18958326152149185,0.1723484195649926,1.2236737789114476,1.5339009341284342,2.767915618213781,3.8606045982558346,6.828444383165007,4.622384612733101,4.505187687428906,5.325566164558271,9.08276171107511,4.18806659542932,5.294543449036572,6.50787632277412,11.505980490158905,7.500603219468478,8.641549756988729,5.125641997862879,4.732687601254697,3.25738512977836,0
I21JC043489M,1.1059000636905796,0.9321984830061953,0.8221874819060853,0.9843089572115107,0.8221874819060855,0.7179665334954548,1.8528168606334317,4.238318568698975,7.451797811360084,6.270627062706271,7.567598865149671,10.369984366857738,5.737942215274159,7.9439522899658375,3.584042614787794,6.05060506050605,4.018296566498755,1.98019801980198,3.115048346939957,8.8008800880088,8.540327716982224,2.952926871634532,3.3119101383822596,0.8279775345955649,0
I21JC043490F,1.7926703235551318,1.2163129024564752,0.6558549964226091,0.43326178551554184,1.5899515064790526,2.9135861356228636,3.462119405358137,5.044121154304794,5.266714365211862,7.754988472851579,8.061054137848798,8.867954527386916,4.47968836950473,5.533031242547103,4.499562763335718,6.324032117020431,5.5807297877414745,5.0242467604738055,3.680737737499007,3.4541696478257418,5.890770331504889,2.853962954129899,2.6234199856904366,2.9970585897130144,0
