CPE,hora,consumo_real,veredicto,data
C18SC002104,6,0.0,normal,2026-05-01
C18SC002104,7,0.0,normal,2026-05-01
C18SC002104,8,0.0,normal,2026-05-01
C18SC002104,9,0.0,normal,2026-05-01
C18SC002104,10,0.0,normal,2026-05-01
C18SC002104,11,0.0,normal,2026-05-01
C18SC002104,12,0.0,normal,2026-05-01
C18SC002104,13,0.0,normal,2026-05-01
C18SC002104,14,0.0,normal,2026-05-01
C18SC002104,15,0.0,normal,2026-05-01
C18SC002104,16,0.0,normal,2026-05-01
C18SC002104,17,0.0,normal,2026-05-01
C18SC002104,18,0.0,normal,2026-05-01
C18SC002104,19,0.0,normal,2026-05-01
C18SC002104,20,0.0,normal,2026-05-01
C18SC002104,21,0.0,normal,2026-05-01
C18SC002104,22,0.0,normal,2026-05-01
C18SC002104,23,0.0,normal,2026-05-01
C18SC002113,0,0.737,normal,2026-05-01
C18SC002113,1,0.729,normal,2026-05-01
C18SC002113,2,0.62,normal,2026-05-01
C18SC002113,3,0.611,normal,2026-05-01
C18SC002113,4,0.613,normal,2026-05-01
C18SC002113,5,0.681,normal,2026-05-01
C18SC002113,6,0.761,normal,2026-05-01
C18SC002113,7,0.911,normal,2026-05-01
C18SC002113,9,1.143,normal,2026-05-01
C18SC002113,10,1.451,normal,2026-05-01
C18SC002113,11,1.328,normal,2026-05-01
C18SC002113,12,1.412,normal,2026-05-01
C18SC002113,13,3.215,desvio,2026-05-01
C18SC002113,14,1.38,normal,2026-05-01
C18SC002113,15,1.174,normal,2026-05-01
C18SC002113,20,6.967,desvio,2026-05-01
C18SC002113,21,1.229,normal,2026-05-01
C18SC002113,22,0.976,normal,2026-05-01
C18SC002113,23,0.879,normal,2026-05-01
C18SC005951,0,0.0,normal,2026-05-01
C18SC005951,1,0.0,normal,2026-05-01
C18SC005951,3,0.0,normal,2026-05-01
C18SC005951,4,0.0,normal,2026-05-01
C18SC005951,5,0.0,normal,2026-05-01
C18SC005951,6,0.0,normal,2026-05-01
C18SC005951,11,0.0,normal,2026-05-01
C18SC005951,12,0.0,normal,2026-05-01
C18SC005951,13,0.0,normal,2026-05-01
C18SC005951,14,0.0,normal,2026-05-01
C18SC005951,15,0.0,normal,2026-05-01
C18SC005951,16,0.0,normal,2026-05-01
C18SC005951,17,0.0,normal,2026-05-01
C18SC005951,18,0.0,normal,2026-05-01
C18SC005951,19,0.0,normal,2026-05-01
C18SC005951,20,0.0,normal,2026-05-01
C18SC005951,21,0.0,normal,2026-05-01
C18SC005955,0,0.044,normal,2026-05-01
C18SC005955,1,0.044,normal,2026-05-01
C18SC005955,2,0.043,normal,2026-05-01
C18SC005955,3,0.702,normal,2026-05-01
C18SC005955,4,0.474,normal,2026-05-01
C18SC005955,5,0.046,desvio,2026-05-01
C18SC005955,6,0.046,desvio,2026-05-01
C18SC005955,7,0.046,desvio,2026-05-01
C18SC005955,8,0.046,desvio,2026-05-01
C18SC005955,9,0.046,desvio,2026-05-01
C18SC005955,10,0.045,normal,2026-05-01
C18SC005955,11,0.045,normal,2026-05-01
C18SC005955,12,0.045,normal,2026-05-01
C18SC005955,13,0.045,normal,2026-05-01
C18SC005955,14,0.044,normal,2026-05-01
C18SC005955,15,0.045,normal,2026-05-01
C18SC005955,16,0.044,normal,2026-05-01
C18SC005955,17,1.095,normal,2026-05-01
C18SC005955,18,0.051,desvio,2026-05-01
C18SC005955,19,0.049,desvio,2026-05-01
C18SC005955,20,0.049,desvio,2026-05-01
C18SC005955,21,0.049,desvio,2026-05-01
C18SC005955,22,0.049,desvio,2026-05-01
C18SC005955,23,0.048,desvio,2026-05-01
C18SC005956,0,0.0,normal,2026-05-01
C18SC005956,1,0.0,normal,2026-05-01
C18SC005956,2,0.0,normal,2026-05-01
C18SC005956,3,0.0,normal,2026-05-01
C18SC005956,4,0.0,normal,2026-05-01
C18SC005956,5,0.0,normal,2026-05-01
C18SC005956,6,0.0,normal,2026-05-01
C18SC005956,7,0.0,normal,2026-05-01
C18SC005956,8,0.0,normal,2026-05-01
C18SC005956,9,0.0,normal,2026-05-01
C18SC005956,10,0.0,normal,2026-05-01
C18SC005956,11,0.0,normal,2026-05-01
C18SC005956,12,0.0,normal,2026-05-01
C18SC005956,13,0.0,normal,2026-05-01
C18SC005956,14,0.0,normal,2026-05-01
C18SC005956,15,0.0,normal,2026-05-01
C18SC005956,16,0.0,normal,2026-05-01
C18SC005956,17,0.0,normal,2026-05-01
C18SC005956,18,0.0,normal,2026-05-01
C18SC005956,19,0.0,normal,2026-05-01
C18SC005956,20,0.0,normal,2026-05-01
C18SC005956,21,0.0,normal,2026-05-01
C18SC005956,22,0.0,normal,2026-05-01
C18SC005956,23,0.0,normal,2026-05-01
C18SC005960J,0,0.033,normal,2026-05-01
C18SC005963M,2,2.377,normal,2026-05-01
C18SC005963M,3,0.041,normal,2026-05-01
C18SC005963M,4,0.033,normal,2026-05-01
C18SC005963M,5,0.018,normal,2026-05-01
C18SC005963M,6,0.019,normal,2026-05-01
C18SC005963M,7,0.044,normal,2026-05-01
C18SC005963M,8,0.302,normal,2026-05-01
C18SC005963M,9,0.238,normal,2026-05-01
C18SC005963M,14,1.618,desvio,2026-05-01
C18SC005963M,15,0.328,normal,2026-05-01
C18SC005963M,16,0.381,normal,2026-05-01
C18SC005963M,17,0.189,normal,2026-05-01
C18SC005963M,18,0.205,normal,2026-05-01
C18SC005963M,19,0.288,normal,2026-05-01
C18SC005963M,20,0.387,normal,2026-05-01
C18SC005963M,21,0.458,normal,2026-05-01
C18SC005963M,22,0.339,normal,2026-05-01
C18SC005963M,23,0.153,normal,2026-05-01
C20LB001379,0,0.005,normal,2026-05-01
C20LB001379,1,0.004,normal,2026-05-01
C20LB001379,2,0.004,normal,2026-05-01
C20LB001379,3,0.004,normal,2026-05-01
C20LB001379,4,0.004,normal,2026-05-01
C20LB001379,5,0.003,normal,2026-05-01
C20LB001379,6,0.005,normal,2026-05-01
C20LB001379,7,0.004,normal,2026-05-01
C20LB001379,8,0.005,normal,2026-05-01
C20LB001379,9,0.004,normal,2026-05-01
C20LB001379,10,0.005,normal,2026-05-01
C20LB001379,11,0.004,normal,2026-05-01
C20LB001379,12,0.004,normal,2026-05-01
C20LB001379,13,0.004,normal,2026-05-01
C20LB001379,14,0.005,normal,2026-05-01
C20LB001379,15,0.004,normal,2026-05-01
C20LB001379,16,0.004,normal,2026-05-01
C20LB001379,17,0.005,normal,2026-05-01
C20LB001379,18,0.004,normal,2026-05-01
C20LB001379,19,0.005,normal,2026-05-01
C20LB001379,20,0.004,normal,2026-05-01
C20LB001379,21,0.005,normal,2026-05-01
C20LB001379,22,0.004,normal,2026-05-01
C20LB001379,23,0.005,normal,2026-05-01
C21FE001327,0,0.0,normal,2026-05-01
C21FE001327,1,0.0,normal,2026-05-01
C21FE001327,2,0.0,normal,2026-05-01
C21FE001327,3,0.0,normal,2026-05-01
C21FE001327,4,0.0,normal,2026-05-01
C21FE001327,5,0.0,normal,2026-05-01
C21FE001327,6,0.0,normal,2026-05-01
C21FE001327,7,0.0,normal,2026-05-01
C21FE001327,8,0.0,normal,2026-05-01
C21FE001327,9,0.0,normal,2026-05-01
C21FE001327,10,0.0,normal,2026-05-01
C21FE001327,11,0.0,normal,2026-05-01
C21FE001327,12,0.0,normal,2026-05-01
C21FE001327,13,0.0,normal,2026-05-01
C21FE001327,14,0.0,normal,2026-05-01
C21FE001327,15,0.0,normal,2026-05-01
C21FE001327,16,0.0,normal,2026-05-01
C21FE001327,17,0.0,normal,2026-05-01
C21FE001327,18,0.0,normal,2026-05-01
C21FE001327,19,0.0,normal,2026-05-01
C21FE001327,20,0.0,normal,2026-05-01
C21FE001327,21,0.0,normal,2026-05-01
C21FE001327,22,0.0,normal,2026-05-01
C21FE001327,23,0.0,normal,2026-05-01
C21FE004002H,0,0.114,desvio,2026-05-01
C21FE004002H,1,0.124,normal,2026-05-01
C21FE004002H,2,0.05,desvio,2026-05-01
C21FE004002H,3,0.008,normal,2026-05-01
C21FE004002H,4,0.005,normal,2026-05-01
C21FE004002H,5,0.004,normal,2026-05-01
C21FE004002H,6,0.015,normal,2026-05-01
C21FE004002H,7,0.009,normal,2026-05-01
C21FE004002H,8,0.006,normal,2026-05-01
C21FE004002H,9,0.008,normal,2026-05-01
C21FE004002H,10,0.005,normal,2026-05-01
C21FE004002H,11,0.041,normal,2026-05-01
C21FE004002H,12,0.066,normal,2026-05-01
C21FE004002H,13,0.033,normal,2026-05-01
C21FE004002H,14,0.068,normal,2026-05-01
C21FE004002H,15,0.121,desvio,2026-05-01
C21FE004002H,16,0.109,normal,2026-05-01
C21FE004002H,17,0.067,normal,2026-05-01
C21FE004002H,18,0.066,normal,2026-05-01
C21FE004002H,19,0.057,normal,2026-05-01
C21FE004002H,20,0.052,normal,2026-05-01
C21FE004002H,21,0.028,normal,2026-05-01
C21FE004002H,22,0.024,normal,2026-05-01
C21FE004002H,23,0.01,normal,2026-05-01
C21FE004003I,0,0.0,normal,2026-05-01
C21FE004003I,1,0.0,normal,2026-05-01
C21FE004003I,2,0.0,normal,2026-05-01
C21FE004003I,3,0.0,normal,2026-05-01
C21FE004003I,4,0.0,normal,2026-05-01
C21FE004003I,5,0.0,normal,2026-05-01
C21FE004003I,6,0.0,normal,2026-05-01
C21FE004003I,7,0.0,normal,2026-05-01
C21FE004003I,8,0.0,normal,2026-05-01
C21FE004003I,9,0.0,normal,2026-05-01
C21FE004003I,10,0.0,normal,2026-05-01
C21FE004003I,11,0.0,normal,2026-05-01
C21FE004003I,12,0.0,normal,2026-05-01
C21FE004003I,13,0.0,normal,2026-05-01
C21FE004003I,14,0.0,normal,2026-05-01
C21FE004003I,15,0.0,normal,2026-05-01
C21FE004003I,16,0.0,normal,2026-05-01
C21FE004003I,17,0.0,normal,2026-05-01
C21FE004003I,18,0.0,normal,2026-05-01
C21FE004003I,19,0.0,normal,2026-05-01
C21FE004003I,20,0.0,normal,2026-05-01
C21FE004003I,21,0.0,normal,2026-05-01
C21FE010286W,0,0.0,normal,2026-05-01
C21FE010286W,1,0.0,normal,2026-05-01
C21FE010286W,2,0.0,normal,2026-05-01
C21FE010286W,3,0.0,normal,2026-05-01
C21FE010286W,4,0.0,normal,2026-05-01
C21FE010286W,5,0.0,normal,2026-05-01
C21FE010286W,6,0.0,normal,2026-05-01
C21FE010286W,7,0.0,normal,2026-05-01
C21FE010286W,8,0.0,normal,2026-05-01
C21FE010286W,9,0.0,normal,2026-05-01
C21FE010286W,10,0.0,normal,2026-05-01
C21FE010286W,11,0.0,normal,2026-05-01
C21FE010286W,12,0.0,normal,2026-05-01
C21FE010286W,13,0.0,normal,2026-05-01
C21FE010286W,14,0.0,normal,2026-05-01
C21FE010286W,15,0.0,normal,2026-05-01
C21FE010286W,16,0.0,normal,2026-05-01
C21FE010286W,17,0.0,normal,2026-05-01
C21FE010286W,18,0.0,normal,2026-05-01
C21FE010286W,19,0.0,normal,2026-05-01
C21FE010286W,20,0.0,normal,2026-05-01
C21FE010286W,21,0.0,normal,2026-05-01
C21FE010286W,22,0.0,normal,2026-05-01
C21FE010286W,23,0.0,normal,2026-05-01
C21FE010289Z,0,0.359,normal,2026-05-01
C21FE010289Z,1,0.365,normal,2026-05-01
C21FE010289Z,2,0.375,normal,2026-05-01
C21FE010289Z,3,0.379,normal,2026-05-01
C21FE010289Z,4,0.38,normal,2026-05-01
C21FE010289Z,5,0.382,normal,2026-05-01
C21FE010289Z,6,0.387,normal,2026-05-01
C21FE010289Z,7,0.382,normal,2026-05-01
C21FE010289Z,8,0.371,normal,2026-05-01
C21FE010289Z,9,0.579,normal,2026-05-01
C21FE010289Z,10,0.391,normal,2026-05-01
C21FE010289Z,11,0.318,normal,2026-05-01
C21FE010289Z,12,0.311,normal,2026-05-01
C21FE010289Z,13,0.327,normal,2026-05-01
C21FE010289Z,14,0.32,normal,2026-05-01
C21FE010289Z,15,0.343,normal,2026-05-01
C21FE010289Z,16,0.367,normal,2026-05-01
C21FE010289Z,17,0.384,normal,2026-05-01
C21FE010289Z,18,0.376,normal,2026-05-01
C21FE010289Z,19,0.37,normal,2026-05-01
C21FE010289Z,20,0.323,normal,2026-05-01
C21FE010289Z,21,0.324,normal,2026-05-01
C21FE010289Z,22,0.332,normal,2026-05-01
C21FE010289Z,23,0.843,normal,2026-05-01
C22FC001476U,0,0.0,normal,2026-05-01
C22FC001476U,1,0.0,normal,2026-05-01
C22FC001476U,2,0.0,normal,2026-05-01
C22FC001476U,3,0.0,normal,2026-05-01
C22FC001476U,4,0.0,normal,2026-05-01
C22FC001476U,5,0.0,normal,2026-05-01
C22FC001476U,6,0.0,normal,2026-05-01
C22FC001476U,7,0.0,normal,2026-05-01
C22FC001476U,8,0.0,normal,2026-05-01
C22FC001476U,9,0.0,normal,2026-05-01
C22FC001476U,10,0.0,normal,2026-05-01
C22FC001476U,11,0.0,normal,2026-05-01
C22FC001476U,12,0.0,normal,2026-05-01
C22FC001476U,13,0.0,normal,2026-05-01
C22FC001476U,14,0.0,normal,2026-05-01
C22FC001476U,15,0.0,normal,2026-05-01
C22FC001476U,16,0.0,normal,2026-05-01
C22FC001476U,17,0.0,normal,2026-05-01
C22FC001476U,18,0.0,normal,2026-05-01
C22FC001476U,19,0.0,normal,2026-05-01
C22FC001476U,20,0.0,normal,2026-05-01
C22FC001476U,21,0.0,normal,2026-05-01
C22FC001476U,22,0.0,normal,2026-05-01
C22FC001476U,23,0.0,normal,2026-05-01
C22FC002058K,0,0.0,normal,2026-05-01
C22FC002164L,0,0.032,normal,2026-05-01
C22FC002164L,1,0.021,normal,2026-05-01
C22FC002164L,2,0.026,normal,2026-05-01
C22FC002164L,3,0.009,normal,2026-05-01
C22FC002164L,4,0.022,normal,2026-05-01
C22FC002164L,5,0.013,normal,2026-05-01
C22FC002164L,6,0.019,normal,2026-05-01
C22FC002164L,7,0.036,normal,2026-05-01
C22FC002164L,8,0.038,normal,2026-05-01
C22FC002164L,9,0.103,normal,2026-05-01
C22FC002164L,10,0.3,normal,2026-05-01
C22FC002164L,11,0.112,normal,2026-05-01
C22FC002164L,12,0.245,normal,2026-05-01
C22FC002164L,13,0.123,normal,2026-05-01
C22FC002164L,14,0.104,normal,2026-05-01
C22FC002164L,15,0.113,normal,2026-05-01
C22FC002164L,16,0.033,normal,2026-05-01
C22FC002164L,17,0.105,normal,2026-05-01
C22FC002164L,18,0.063,normal,2026-05-01
C22FC002164L,19,0.096,normal,2026-05-01
C22FC002165M,0,0.007,normal,2026-05-01
C22FC002165M,1,0.064,desvio,2026-05-01
C22FC002165M,2,0.003,normal,2026-05-01
C22FC002165M,3,0.001,normal,2026-05-01
C22FC002165M,4,0.001,normal,2026-05-01
C22FC002165M,5,0.0,normal,2026-05-01
C22FC002165M,6,0.033,normal,2026-05-01
C22FC002165M,7,0.052,normal,2026-05-01
C22FC002165M,8,0.067,normal,2026-05-01
C22FC002165M,9,0.072,normal,2026-05-01
C22FC002165M,10,0.162,normal,2026-05-01
C22FC002165M,11,0.07,normal,2026-05-01
C22FC002165M,12,0.052,normal,2026-05-01
C22FC002165M,13,0.081,normal,2026-05-01
C22FC002165M,14,0.03,normal,2026-05-01
C22FC002165M,15,0.026,normal,2026-05-01
C22FC002165M,16,0.014,normal,2026-05-01
C22FC002165M,17,0.057,normal,2026-05-01
C22FC002165M,18,0.07,normal,2026-05-01
C22FC002165M,19,0.103,normal,2026-05-01
C22FC002165M,20,0.01,normal,2026-05-01
C22FC002165M,21,0.06,normal,2026-05-01
C22FC002165M,22,0.03,normal,2026-05-01
C22FC002165M,23,0.0,normal,2026-05-01
C22FC002170J,0,0.197,normal,2026-05-01
C22FC002170J,1,0.128,normal,2026-05-01
C22FC002170J,2,0.077,normal,2026-05-01
C22FC002170J,3,0.063,normal,2026-05-01
C22FC002170J,4,0.045,normal,2026-05-01
C22FC002170J,5,0.043,normal,2026-05-01
C22FC002170J,6,0.042,normal,2026-05-01
C22FC002170J,7,0.065,normal,2026-05-01
C22FC002170J,8,0.093,normal,2026-05-01
C22FC002170J,9,0.288,normal,2026-05-01
C22FC002170J,10,0.184,normal,2026-05-01
C22FC002170J,11,0.177,normal,2026-05-01
C22FC002170J,12,0.533,normal,2026-05-01
C22FC002170J,13,0.364,normal,2026-05-01
C22FC002170J,14,0.368,normal,2026-05-01
C22FC002170J,15,0.168,normal,2026-05-01
C22FC002170J,16,0.154,normal,2026-05-01
C22FC002170J,17,0.227,normal,2026-05-01
C22FC002170J,18,0.278,normal,2026-05-01
C22FC002170J,19,0.275,normal,2026-05-01
C22FC002170J,20,0.244,normal,2026-05-01
C22FC002170J,21,0.282,normal,2026-05-01
C22FC002170J,22,0.338,normal,2026-05-01
C22FC002170J,23,0.161,normal,2026-05-01
C22FC002175O,0,0.002,normal,2026-05-01
C22FC002175O,1,0.037,normal,2026-05-01
C22FC002175O,2,0.01,normal,2026-05-01
C22FC002175O,3,0.0,normal,2026-05-01
C22FC002175O,4,0.003,normal,2026-05-01
C22FC002175O,5,0.0,normal,2026-05-01
C22FC002175O,6,0.013,normal,2026-05-01
C22FC002175O,7,0.021,normal,2026-05-01
C22FC002175O,8,0.017,normal,2026-05-01
C22FC002175O,9,0.009,normal,2026-05-01
C22FC002175O,10,0.025,normal,2026-05-01
C22FC002175O,11,0.116,normal,2026-05-01
C22FC002175O,12,0.067,normal,2026-05-01
C22FC002175O,13,0.05,normal,2026-05-01
C22FC002175O,14,0.045,normal,2026-05-01
C22FC002175O,15,0.076,normal,2026-05-01
C22FC002175O,16,0.053,normal,2026-05-01
C22FC002175O,17,0.065,normal,2026-05-01
C22FC002175O,18,0.088,normal,2026-05-01
C22FC002175O,19,0.059,normal,2026-05-01
C22FC002175O,20,0.023,normal,2026-05-01
C22FC002175O,21,0.026,normal,2026-05-01
C22FC002175O,22,0.014,normal,2026-05-01
C22FC002175O,23,0.001,normal,2026-05-01
C22FC002177Q,0,0.001,normal,2026-05-01
C22FC002177Q,1,0.0,normal,2026-05-01
C22FC002177Q,2,0.0,normal,2026-05-01
C22FC002177Q,3,0.001,normal,2026-05-01
C22FC002177Q,4,0.0,normal,2026-05-01
C22FC002177Q,5,0.001,normal,2026-05-01
C22FC002177Q,6,0.0,normal,2026-05-01
C22FC002177Q,7,0.0,normal,2026-05-01
C22FC002177Q,8,0.0,normal,2026-05-01
C22FC002177Q,9,0.001,normal,2026-05-01
C22FC002177Q,10,0.0,normal,2026-05-01
C22FC002177Q,11,0.001,normal,2026-05-01
C22FC002177Q,12,0.001,normal,2026-05-01
C22FC002177Q,13,0.0,normal,2026-05-01
C22FC002177Q,14,0.0,normal,2026-05-01
C22FC002177Q,15,0.001,normal,2026-05-01
C22FC002177Q,16,0.0,normal,2026-05-01
C22FC002177Q,17,0.0,normal,2026-05-01
C22FC002177Q,18,0.001,normal,2026-05-01
C22FC002177Q,19,0.0,normal,2026-05-01
C22FC002177Q,20,0.001,normal,2026-05-01
C22FC002177Q,21,0.0,normal,2026-05-01
C22FC002177Q,22,0.0,normal,2026-05-01
C22FC002177Q,23,0.0,normal,2026-05-01
C22FE011956,0,0.0,normal,2026-05-01
C22FE011956,1,0.0,normal,2026-05-01
C22FE011956,2,0.0,normal,2026-05-01
C22FE011956,3,0.0,normal,2026-05-01
C22FE011956,4,0.0,normal,2026-05-01
C22FE011956,5,0.0,normal,2026-05-01
C22FE011956,6,0.0,normal,2026-05-01
C22FE011956,7,0.0,normal,2026-05-01
C22FE011956,8,0.0,normal,2026-05-01
C22FE011956,9,0.0,normal,2026-05-01
C22FE011956,10,0.0,normal,2026-05-01
C22FE011956,11,0.0,normal,2026-05-01
C22FE011956,12,0.0,normal,2026-05-01
C22FE011956,13,0.0,normal,2026-05-01
C22FE011956,14,0.0,normal,2026-05-01
C22FE011956,15,0.0,normal,2026-05-01
C22FE011956,16,0.0,normal,2026-05-01
C22FE011956,17,0.0,normal,2026-05-01
C22FE011956,18,0.0,normal,2026-05-01
C22FE011956,19,0.0,normal,2026-05-01
C22FE011956,20,0.0,normal,2026-05-01
C22FE011956,21,0.0,normal,2026-05-01
C22FE011956,22,0.0,normal,2026-05-01
C22FE011956,23,0.0,normal,2026-05-01
C22FE011961V,0,0.0,normal,2026-05-01
C22FE011961V,1,0.0,normal,2026-05-01
C22FE011961V,3,0.0,normal,2026-05-01
C22FE011961V,4,0.0,normal,2026-05-01
C22FE011961V,5,0.0,normal,2026-05-01
C22FE011961V,6,0.0,normal,2026-05-01
C22FE011961V,7,0.0,normal,2026-05-01
C22FE011961V,8,0.0,normal,2026-05-01
C22FE011961V,9,0.0,normal,2026-05-01
C22FE011961V,10,0.0,normal,2026-05-01
C22FE011961V,11,0.0,normal,2026-05-01
C22FE011961V,12,0.0,normal,2026-05-01
C22FE011961V,13,0.0,normal,2026-05-01
C22FE011961V,14,0.0,normal,2026-05-01
C22FE011961V,15,0.0,normal,2026-05-01
C22FE011961V,16,0.0,normal,2026-05-01
C22FE011961V,17,0.0,normal,2026-05-01
C22FE011961V,18,0.0,normal,2026-05-01
C22FE011961V,19,0.0,normal,2026-05-01
C22FE011961V,20,0.0,normal,2026-05-01
C22FE011961V,21,0.0,normal,2026-05-01
C22FE011961V,22,0.0,normal,2026-05-01
C22FE011961V,23,0.0,normal,2026-05-01
C22FE011963X,0,0.0,normal,2026-05-01
C22FE011963X,1,0.0,normal,2026-05-01
C22FE011963X,2,0.0,normal,2026-05-01
C22FE011963X,3,0.0,normal,2026-05-01
C22FE011963X,4,0.0,normal,2026-05-01
C22FE011963X,5,0.0,normal,2026-05-01
C22FE011963X,6,0.0,normal,2026-05-01
C22FE011963X,7,0.0,normal,2026-05-01
C22FE011963X,8,0.0,normal,2026-05-01
C22FE011963X,9,0.0,normal,2026-05-01
C22FE011963X,10,0.0,normal,2026-05-01
C22FE011963X,11,0.0,normal,2026-05-01
C22FE011963X,12,0.0,normal,2026-05-01
C22FE011963X,13,0.0,normal,2026-05-01
C22FE011963X,14,0.0,normal,2026-05-01
C22FE011963X,15,0.0,normal,2026-05-01
C22FE011963X,16,0.0,normal,2026-05-01
C22FE011963X,17,0.0,normal,2026-05-01
C22FE011963X,18,0.0,normal,2026-05-01
C22FE011963X,19,0.0,normal,2026-05-01
C22FE011963X,20,0.0,normal,2026-05-01
C22FE011963X,21,0.0,normal,2026-05-01
C22FE011963X,22,0.0,normal,2026-05-01
C22FE011963X,23,0.0,normal,2026-05-01
C23FC001331N,0,0.018,normal,2026-05-01
C23FC001331N,1,0.0,normal,2026-05-01
C23FC001331N,2,0.0,normal,2026-05-01
C23FC001331N,3,0.028,normal,2026-05-01
C23FC001331N,4,0.006,normal,2026-05-01
C23FC001331N,5,0.008,normal,2026-05-01
C23FC001331N,6,0.009,normal,2026-05-01
C23FC001331N,7,0.037,normal,2026-05-01
C23FC001331N,8,0.155,normal,2026-05-01
C23FC001331N,9,0.057,normal,2026-05-01
C23FC001331N,10,0.066,normal,2026-05-01
C23FC001331N,11,0.223,normal,2026-05-01
C23FC001331N,20,1.608,normal,2026-05-01
C23FC001331N,21,0.129,normal,2026-05-01
C23FC001331N,22,0.168,desvio,2026-05-01
C23FC001331N,23,0.045,normal,2026-05-01
C23FC001333P,0,0.061,desvio,2026-05-01
C23FC001333P,1,0.035,normal,2026-05-01
C23FC001333P,2,0.029,normal,2026-05-01
C23FC001333P,3,0.034,normal,2026-05-01
C23FC001333P,4,0.017,normal,2026-05-01
C23FC001333P,5,0.001,normal,2026-05-01
C23FC001333P,6,0.0,normal,2026-05-01
C23FC001333P,7,0.039,normal,2026-05-01
C23FC001333P,8,0.032,normal,2026-05-01
C23FC001333P,9,0.117,normal,2026-05-01
C23FC001333P,10,0.044,normal,2026-05-01
C23FC001333P,11,0.06,normal,2026-05-01
C23FC001333P,12,0.106,normal,2026-05-01
C23FC001333P,13,0.074,normal,2026-05-01
C23FC001333P,14,0.024,normal,2026-05-01
C23FC001333P,15,0.097,desvio,2026-05-01
C23FC001333P,16,0.015,normal,2026-05-01
C23FC001333P,17,0.067,normal,2026-05-01
C23FC001333P,18,0.094,normal,2026-05-01
C23FC001333P,19,0.043,normal,2026-05-01
C23FC001333P,20,0.186,desvio,2026-05-01
C23FC001333P,21,0.121,normal,2026-05-01
C23FC001333P,22,0.043,normal,2026-05-01
C23FC001333P,23,0.058,normal,2026-05-01
C23FE003151H,0,0.0,normal,2026-05-01
C23FE003151H,1,0.0,normal,2026-05-01
C23FE003151H,2,0.0,normal,2026-05-01
C23FE003151H,3,0.0,normal,2026-05-01
C23FE003151H,4,0.0,normal,2026-05-01
C23FE003151H,5,0.0,normal,2026-05-01
C23FE003151H,6,0.0,normal,2026-05-01
C23FE003151H,7,0.0,normal,2026-05-01
C23FE003151H,8,0.0,normal,2026-05-01
C23FE003151H,9,0.0,normal,2026-05-01
C23FE003151H,10,0.0,normal,2026-05-01
C23FE003151H,11,0.0,normal,2026-05-01
C23FE003151H,12,0.0,normal,2026-05-01
C23FE003151H,13,0.0,normal,2026-05-01
C23FE003151H,14,0.0,normal,2026-05-01
C23FE003151H,15,0.0,normal,2026-05-01
C23FE003151H,16,0.0,normal,2026-05-01
C23FE003151H,17,0.0,normal,2026-05-01
C23FE003151H,18,0.0,normal,2026-05-01
C23FE003151H,19,0.0,normal,2026-05-01
C23FE003151H,20,0.0,normal,2026-05-01
C23FE003151H,21,0.0,normal,2026-05-01
C23FE003151H,22,0.0,normal,2026-05-01
C23FE003151H,23,0.0,normal,2026-05-01
C23FE003152I,0,0.0,normal,2026-05-01
C23FE003152I,1,0.0,normal,2026-05-01
C23FE003152I,2,0.0,normal,2026-05-01
C23FE003152I,3,0.0,normal,2026-05-01
C23FE003152I,4,0.0,normal,2026-05-01
C23FE003152I,5,0.0,normal,2026-05-01
C23FE003152I,6,0.001,normal,2026-05-01
C23FE003152I,7,0.0,normal,2026-05-01
C23FE003152I,8,0.0,normal,2026-05-01
C23FE003152I,9,0.0,normal,2026-05-01
C23FE003152I,10,0.0,normal,2026-05-01
C23FE003152I,11,0.0,normal,2026-05-01
C23FE003152I,12,0.0,normal,2026-05-01
C23FE003152I,13,0.0,normal,2026-05-01
C23FE003152I,14,0.0,normal,2026-05-01
C23FE003152I,15,0.0,normal,2026-05-01
C23FE003152I,16,0.001,normal,2026-05-01
C23FE003152I,17,0.0,normal,2026-05-01
C23FE003152I,18,0.0,normal,2026-05-01
C23FE003152I,19,0.0,normal,2026-05-01
C23FE003152I,20,0.0,normal,2026-05-01
C23FE003152I,21,0.0,normal,2026-05-01
C23FE003152I,22,0.0,normal,2026-05-01
C23FE003152I,23,0.0,normal,2026-05-01
C23FE003153J,0,0.002,normal,2026-05-01
C23FE003153J,1,0.0,normal,2026-05-01
C23FE003153J,2,0.001,normal,2026-05-01
C23FE003153J,3,0.001,normal,2026-05-01
C23FE003153J,4,0.0,normal,2026-05-01
C23FE003153J,5,0.0,normal,2026-05-01
C23FE003153J,6,0.0,normal,2026-05-01
C23FE003153J,7,0.0,normal,2026-05-01
C23FE003153J,8,0.0,normal,2026-05-01
C23FE003153J,9,0.0,normal,2026-05-01
C23FE003153J,10,0.0,normal,2026-05-01
C23FE003153J,11,0.0,normal,2026-05-01
C23FE003153J,12,0.0,normal,2026-05-01
C23FE003153J,13,0.0,normal,2026-05-01
C23FE003153J,14,0.001,normal,2026-05-01
C23FE003153J,15,0.001,normal,2026-05-01
C23FE003153J,16,0.001,normal,2026-05-01
C23FE003153J,17,0.001,normal,2026-05-01
C23FE003153J,18,0.0,normal,2026-05-01
C23FE003153J,19,0.0,normal,2026-05-01
C23FE003153J,20,0.0,normal,2026-05-01
C23FE003153J,21,0.0,normal,2026-05-01
C23FE003153J,22,0.001,normal,2026-05-01
